Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Daily meals frequency,Physical exercise,Carbs,Proteins,Fats,Calories,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,Sets,Reps,BMI_calc,cal_from_macros,pct_carbs,protein_per_kg,pct_HRR,pct_maxHR,cal_balance,lean_mass_kg,Workout_Type_Cardio,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Difficulty Level_Advanced,Difficulty Level_Beginner,Difficulty Level_Intermediate
31.81,1,57.46,1.57,170.01,167.01,71.64,1.65,1286.01,26.69602542536288,2.7,4.0,2.99,23.31,4.0,0.0,291.43,116.66,77.49,1616.0,45.04,213.04,66.5,470.13,4.0,17.98,23.311290518885148,2329.77,0.5003584044776952,2.030281935259311,0.9695028972247636,0.9823539791776954,329.99,42.1204637905865,0,0,0,1,0,0,1
43.01,1,73.03,1.59,191.53,158.55,67.22,1.31,1296.9,28.72713932506756,2.21,2.98,1.0,28.89,3.0,1.02,253.71,101.96,67.51,1923.0,4.42,1377.88,181.82,198.09,3.98,20.03,28.88730667299553,2030.27,0.4998546991286873,1.3961385731891005,0.7346955192663503,0.8278076541533964,626.0999999999999,52.05057015090316,0,0,1,0,1,0,0
42.91,1,48.65,1.61,190.12,126.72,68.92,1.29,1562.32,23.50096374781736,2.41,2.02,1.01,18.77,3.01,0.01,283.03,113.97,75.8,1306.0,35.28,1956.56,101.34,419.17,4.02,15.98,18.76856602754523,2270.2,0.4986873403224385,2.342651593011305,0.4768976897689768,0.6665264043761835,-256.31999999999994,37.216781136686855,0,1,0,0,0,0,1
18.23,0,55.0,1.68,175.94,157.67,70.78,1.28,1228.8,21.31427863555094,2.2,3.99,2.0,19.49,3.99,-0.03,255.69,101.84,67.89,1586.0,18.63,1412.86,127.06,429.33,4.0,19.15,19.48696145124717,2041.13,0.5010753847133695,1.851636363636364,0.8262647394446556,0.8961577810617255,357.20000000000005,43.27714675044698,1,0,0,0,1,0,0
36.73,0,76.88,1.82,191.91,121.43,50.19,1.47,1583.63,21.896425939205617,2.8,3.98,1.97,23.21,3.0,0.01,189.61,76.0,51.16,2069.0,2.6,2414.78,109.21,334.23,3.99,18.98,23.209757275691334,1522.88,0.498030048329481,0.988553590010406,0.502681343494214,0.6327445156583816,485.3699999999999,60.04602773793872,0,0,1,0,0,1,0
37.74,1,49.59,1.51,179.12,145.45,65.07,1.23,809.59,25.066248326354845,2.48,3.0,1.0,21.75,1.99,0.03,205.28,82.01,55.53,1326.0,1.48,2242.11,219.64,302.49,4.0,17.0,21.74904609446954,1648.93,0.4979714117639924,1.653760838878806,0.7047786058746163,0.8120254577936578,516.41,37.15964745496064,0,0,0,1,0,1,0
27.21,1,76.13,1.76,166.85,131.74,65.87,0.68,597.31,22.867686026908228,2.3,3.04,1.0,24.58,3.01,-0.02,284.36,114.22,76.1,2025.0,33.86,1702.93,150.2,306.87,4.0,20.13,24.57709194214876,2279.2200000000003,0.4990479199024227,1.5003283856561147,0.6523073876015053,0.7895714713814804,1427.69,58.72083062771476,1,0,0,0,1,0,0
39.56,1,64.45,1.69,189.89,147.96,58.24,1.25,1347.75,27.56025343669056,1.9,3.98,1.98,22.57,3.02,2.0,310.85,124.68,82.5,1848.0,46.88,1052.09,83.59,482.81,2.99,11.96,22.56573649382025,2484.62,0.500438698875482,1.9345228859581072,0.681503987846563,0.7791879509189532,500.25,46.68741666005294,0,0,1,0,0,1,0
33.04,0,67.43,1.75,176.72,150.28,71.13,0.85,559.98,24.828809321597603,1.67,2.01,1.0,22.02,2.0,-0.01,200.61,81.18,53.7,1796.0,1.33,2308.99,186.29,360.61,5.0,14.87,22.017959183673472,1610.46,0.4982675757237063,1.203915171288744,0.7495974997632352,0.8503847894975102,1236.02,50.68793387444674,0,0,0,1,1,0,0
56.01,0,88.57,1.71,179.95,157.13,59.96,1.68,1312.42,31.29340938088603,3.49,4.03,3.02,30.29,3.03,-0.02,285.54,114.42,76.09,2271.0,42.38,2079.66,90.5,206.32,2.99,14.92,30.289661776273043,2284.65,0.4999277788720373,1.2918595461217115,0.8098174847903993,0.8731869963878856,958.58,60.85342731134924,0,0,0,1,1,0,0
42.85,0,73.76,1.88,175.8,141.79,63.05,1.17,1414.41,25.728579594935315,3.3,3.03,1.0,20.87,2.0,1.99,333.09,132.76,88.91,1944.0,16.31,1521.29,20.96,208.5,4.99,16.01,20.86917157084654,2663.59,0.5002121197331422,1.7998915401301516,0.6983592017738358,0.8065415244596131,529.5899999999999,54.78259969077572,0,1,0,0,0,0,1
49.58,0,58.49,1.79,164.06,130.66,56.11,1.61,1675.69,18.0370592178408,2.71,4.01,3.01,18.25,3.0,0.01,255.03,101.78,66.95,1777.0,15.48,301.09,248.41,461.79,5.0,14.94,18.254736119347086,2029.79,0.5025741579178141,1.7401265173533935,0.6905974988420565,0.7964159453858344,101.30999999999996,47.94012406348492,1,0,0,0,1,0,0
31.46,1,63.98,1.64,183.93,124.72,50.98,1.53,2182.85,25.94808613066084,2.71,4.01,2.97,23.79,3.99,-0.01,265.89,105.74,70.8,1936.0,16.42,2388.41,234.11,473.18,4.02,24.96,23.78792385484831,2123.72,0.5008004821727912,1.652703969990622,0.5546446032342986,0.6780840537160876,-246.8499999999999,47.37841449360319,0,1,0,0,0,0,1
51.63,0,50.37,1.78,170.38,132.08,67.09,0.84,554.9,22.679449217457503,2.31,2.01,1.01,15.9,2.99,0.03,281.14,112.61,75.02,1429.0,28.7,240.32,33.48,257.94,4.0,24.99,15.897613937634135,2250.18,0.4997644632873814,2.235656144530475,0.6291993416594057,0.775208357788473,874.1,38.94636142916665,0,0,0,1,0,0,1
45.97,0,56.19,1.6,185.18,143.1,64.81,0.88,871.2,21.16998966555968,1.57,2.99,1.0,21.95,3.99,0.0,252.24,101.65,67.92,1383.0,37.06,874.53,237.78,336.93,5.02,19.7,21.94921875,2026.84,0.4977995303033293,1.809040754582666,0.65041123203456,0.772761637325845,511.8,44.294582806922016,0,0,1,0,1,0,0
36.92,1,53.35,1.71,183.99,155.95,50.09,1.14,1506.05,18.63500808972625,1.69,3.98,2.01,18.24,3.01,0.0,247.58,98.92,65.16,1517.0,13.11,1802.3,228.62,100.24,4.0,24.95,18.244930063951305,1972.44,0.5020786437103283,1.8541705716963448,0.79058999253174,0.8476004130659274,10.950000000000044,43.408223184131046,0,1,0,0,0,0,1
19.9,0,77.34,1.62,168.08,131.72,51.09,1.34,964.0,30.1673758607103,2.61,3.98,1.99,29.47,1.99,1.01,201.3,80.86,53.59,2257.0,33.22,1047.94,220.12,462.1,4.02,23.04,29.46959304983996,1610.9500000000005,0.4998292932741549,1.0455133178174294,0.6892042054876484,0.7836744407425035,1293.0,54.00855150932666,0,0,0,1,0,0,1
26.03,0,111.16,1.9,191.04,167.0,56.77,1.02,674.42,30.43632992483405,2.19,2.0,1.02,30.79,2.01,-0.0,181.99,72.27,47.99,2908.0,45.88,1239.42,13.82,334.98,4.99,19.04,30.79224376731302,1448.95,0.5024051899651472,0.6501439366678661,0.8209577716541298,0.8741624790619766,2233.58,77.32697565555446,0,0,0,1,0,0,1
47.76,0,71.18,1.64,178.97,153.52,60.01,1.46,1050.32,28.69210783876067,1.9,4.01,1.99,26.46,3.02,0.01,176.65,69.68,46.83,1942.0,11.1,1845.63,85.67,425.41,3.99,19.96,26.4649018441404,1406.79,0.5022782362683841,0.9789266647934812,0.7860625420309348,0.8577973962116556,891.6800000000001,50.75695764037016,0,0,0,1,0,0,1
30.15,0,89.68,1.66,165.01,152.08,70.95,1.32,1270.37,34.31659533669907,2.12,4.01,2.03,32.54,1.99,-0.0,250.3,100.61,66.78,2502.0,15.24,2178.23,140.63,302.74,3.99,21.0,32.544636376832635,2004.66,0.4994363133898017,1.1218777876895627,0.8625345524133534,0.921641112659839,1231.63,58.90487730204828,1,0,0,0,1,0,0
22.29,0,70.68,1.62,198.86,137.8,68.08,0.92,909.14,28.64731645297018,3.51,2.0,1.0,26.93,3.0,0.01,325.34,130.83,87.17,1700.0,40.38,1642.55,237.08,233.69,4.0,23.1,26.93187014174668,2609.21,0.4987563285438887,1.8510186757215616,0.533109038079217,0.6929498139394549,790.86,50.43207673104068,0,0,1,0,0,0,1
18.66,0,72.09,1.94,199.27,148.11,62.06,1.18,1133.74,20.905028302354868,3.2,3.03,2.01,19.15,2.99,-0.03,192.73,76.71,51.19,2094.0,35.33,1588.18,176.67,203.52,3.98,17.11,19.154532894037622,1538.47,0.5010952439761581,1.0640865584685808,0.6271408789446834,0.7432629096201134,960.26,57.01956509683238,1,0,0,0,0,0,1
31.32,0,64.69,1.7,159.8,144.23,70.01,1.97,2814.93,24.89891065678444,2.7,5.01,2.99,22.38,3.0,2.99,336.12,135.26,89.63,2053.0,40.79,507.22,197.71,296.12,4.0,14.91,22.384083044982702,2692.19,0.49940011663367,2.0908950378729325,0.8265953892415634,0.9025657071339171,-761.9299999999998,48.58289469612614,0,1,0,0,0,0,1
53.91,0,50.68,1.61,188.02,156.82,66.92,1.49,1313.58,21.702568387153345,2.69,1.99,1.02,19.55,2.01,0.99,310.12,124.31,83.14,1401.0,26.69,1200.16,159.51,457.12,2.98,10.06,19.5517148258169,2485.98,0.4989903378144635,2.45284135753749,0.7423616845582163,0.8340602063610253,87.42000000000007,39.681138341390685,1,0,0,0,0,0,1
56.03,1,55.86,1.92,180.73,136.1,62.02,0.68,673.2,16.6136388788769,3.21,2.98,1.0,15.15,1.99,0.01,204.28,82.4,54.46,1605.0,6.27,823.9,36.6,398.85,5.02,20.04,15.152994791666666,1636.86,0.4991996872059919,1.4751163623344077,0.6240417824951562,0.7530570464228407,931.8,46.57962132225936,0,0,1,0,0,1,0
29.68,0,60.49,1.55,171.96,120.14,52.13,1.3,1717.43,27.28632277057145,1.6,3.0,2.01,25.18,3.0,0.01,199.47,79.98,53.47,1534.0,43.9,1648.16,217.59,462.46,3.99,25.02,25.17793964620187,1599.03,0.4989775051124744,1.3222020168622912,0.5675540348827505,0.6986508490346592,-183.4300000000001,43.98450335608133,0,1,0,0,0,0,1
49.32,0,85.15,1.68,196.96,163.32,74.07,1.83,2622.94,32.37514595147757,3.51,4.01,3.03,30.17,3.01,1.98,232.07,92.27,61.53,2361.0,21.67,1579.45,180.29,135.36,3.98,15.94,30.169359410430847,1851.13,0.501466671708632,1.083617146212566,0.7262592562454226,0.829203899268887,-261.94000000000005,57.58256322231686,0,1,0,0,0,1,0
19.03,0,57.9,1.87,177.77,137.8,70.0,0.6,396.0,18.54773484323884,3.7,3.0,1.0,16.56,3.01,1.02,277.8,110.77,73.46,1667.0,41.97,1828.37,163.35,339.37,4.03,19.02,16.55752237696245,2215.42,0.5015753220608282,1.913126079447323,0.6291175651851165,0.7751589132024527,1271.0,47.16086152576471,0,0,0,1,0,0,1
42.65,1,41.83,1.65,162.01,147.58,59.2,1.33,1438.79,17.71673384274261,2.29,2.97,2.02,15.36,3.02,0.01,257.5,102.29,68.25,1151.0,43.81,2168.23,17.01,147.42,4.01,18.09,15.36455463728191,2053.41,0.5016046478784072,2.445374133397084,0.8596440035016051,0.9109314239861738,-287.79,34.41909023358076,0,0,1,0,1,0,0
53.97,1,65.87,1.74,194.62,128.66,61.86,1.23,811.06,22.440774401386378,2.08,1.99,1.0,21.76,2.0,0.0,250.81,100.73,67.45,1735.0,14.81,1810.41,65.15,270.14,5.0,20.07,21.756506804069232,2013.21,0.498328539993344,1.5292242295430394,0.5031636034950286,0.6610831363683074,923.94,51.0882619018068,0,0,0,1,1,0,0
53.17,1,73.19,1.55,193.93,153.21,72.14,1.18,1557.6,31.10215936459644,2.09,4.0,2.0,30.46,4.01,0.02,306.34,123.04,81.47,2025.0,17.47,536.15,157.74,128.11,3.98,15.12,30.46409989594172,2450.75,0.4999938794246659,1.681103975952999,0.6656539945808359,0.7900273294487702,467.4000000000001,50.426329561051865,0,1,0,0,0,0,1
45.14,1,80.63,1.76,182.9,130.94,54.13,1.7,1987.47,31.743132966885653,3.49,4.02,2.99,26.03,3.0,1.01,228.12,91.32,60.28,2297.0,5.81,2072.48,93.97,468.72,4.01,21.99,26.029829545454543,1820.28,0.5012855165139429,1.1325809252139405,0.5964898656519375,0.7159103335155822,309.53,55.0355118888001,0,0,1,0,0,0,1
30.19,1,70.25,1.56,171.05,125.06,62.09,1.02,1350.89,27.66521327384992,2.4,4.01,2.04,28.87,2.99,0.01,234.66,94.36,63.34,2056.0,20.15,719.68,190.12,219.13,3.99,23.16,28.86669953977646,1886.14,0.4976512878153266,1.343202846975089,0.5779185022026431,0.7311312481730488,705.1099999999999,50.815187675120434,0,1,0,0,0,1,0
51.41,1,69.8,1.55,178.42,138.73,54.14,1.41,1241.93,29.57948755284132,1.59,3.0,1.01,29.05,3.0,-0.01,178.45,72.06,48.03,1793.0,10.85,1630.65,135.62,129.63,4.01,20.11,29.05306971904266,1434.31,0.4976608961800447,1.0323782234957022,0.6806404892178951,0.7775473601614169,551.0699999999999,49.15351768811676,1,0,0,0,0,0,1
41.09,1,63.44,1.59,161.76,153.11,54.94,1.84,1437.41,27.513363385539723,2.69,4.98,3.02,25.09,2.0,0.02,193.86,78.2,52.49,1806.0,39.53,2035.61,173.76,269.7,5.0,17.98,25.093944068668165,1560.65,0.4968698939544421,1.2326607818411095,0.9190226549335332,0.9465257171117708,368.5899999999999,45.9855222682136,0,0,0,1,1,0,0
18.09,0,50.27,1.53,180.7,146.91,52.27,1.29,1701.38,23.39214756251639,2.1,3.01,1.99,21.47,2.98,0.02,172.08,69.12,45.39,1348.0,16.58,923.05,278.97,402.27,4.0,18.95,21.47464650348157,1373.31,0.501212399239793,1.3749751342749157,0.7368994783150354,0.8130049806308799,-353.3800000000001,38.51076742032301,0,1,0,0,0,0,1
43.52,0,127.31,1.69,171.08,154.84,53.02,1.13,1222.43,35.0,2.91,2.99,2.02,44.57,4.0,2.99,409.16,164.39,109.91,3403.0,11.99,2106.08,251.42,404.4,5.02,23.05,44.57476979097371,3283.39,0.4984604326625835,1.2912575602859162,0.8624428256818566,0.9050736497545008,2180.57,82.75150000000001,0,0,1,0,1,0,0
33.23,1,64.53,1.63,185.97,119.85,73.71,1.58,2262.88,21.760851358280537,2.71,5.02,3.02,24.29,3.99,-0.01,243.88,97.73,65.04,1930.0,27.52,1436.03,71.16,306.03,3.99,20.05,24.28770371485566,1951.8,0.4998053079208935,1.5144893847822718,0.4110101549973276,0.6444587836747863,-332.8800000000001,50.48772261850157,0,1,0,0,0,0,1
19.15,1,110.24,1.91,161.11,148.99,53.93,1.3,860.34,29.833869004955176,2.89,2.03,1.03,30.22,1.99,0.0,151.0,61.26,40.85,3138.0,45.94,372.58,80.25,166.7,5.0,22.01,30.218469888435077,1216.69,0.4964288356113718,0.5556966618287373,0.8869192013435342,0.924771894978586,2277.66,77.35114280893741,0,0,0,1,0,1,0
35.39,1,64.4,1.74,197.8,142.24,70.77,1.03,988.8,24.29412185749429,2.69,3.98,2.0,21.27,2.0,-0.01,238.68,95.78,64.19,1765.0,42.22,577.82,13.46,156.84,4.98,21.93,21.270973708548027,1915.55,0.4984051577875805,1.4872670807453414,0.5626230024403684,0.7191102123356926,776.2,48.75458552377368,1,0,0,0,0,0,1
20.88,0,55.28,1.78,173.07,138.01,71.06,0.55,363.0,19.70068608512337,2.0,2.02,1.0,17.45,3.02,0.01,204.56,82.51,54.88,1609.0,48.53,2095.74,128.08,369.18,4.0,17.04,17.447292008584775,1642.2,0.4982584338083059,1.4925832127351666,0.6563082050779335,0.7974230080314324,1246.0,44.3894607321438,0,0,0,1,1,0,0
55.15,0,86.45,1.78,175.89,156.59,61.0,1.0,720.0,28.967844823253856,2.78,2.99,2.0,27.29,3.0,0.01,254.24,102.8,68.21,2280.0,8.89,1681.51,56.6,315.24,4.0,21.05,27.2850650170433,2042.05,0.4980093533459023,1.1891266628108732,0.8320132300461313,0.8902723292967196,1560.0,61.407298150297045,0,0,0,1,1,0,0
43.03,0,82.58,1.85,187.05,141.51,49.96,1.22,1314.31,25.99365268553052,3.1,4.01,1.97,24.13,3.02,-0.01,155.65,62.55,41.88,2406.0,7.51,1439.02,120.75,387.43,5.0,24.01,24.12856099342585,1249.72,0.4981915949172614,0.7574473238072172,0.6678094682325478,0.7565356856455492,1091.69,61.11444161228889,0,0,1,0,1,0,0
47.03,1,88.27,1.84,167.92,159.37,65.03,1.44,1555.2,30.365582710322432,3.6,3.0,2.0,26.07,3.0,-0.01,308.73,123.93,82.16,2471.0,40.49,827.31,28.92,410.18,5.01,20.98,26.07218809073724,2470.08,0.499951418577536,1.4039877648125072,0.9169015453396832,0.9490828966174368,915.8,61.46630014159838,0,0,1,0,0,1,0
34.36,1,68.26,1.5,191.85,132.12,61.13,1.37,1480.83,24.82431755371904,2.1,4.0,2.01,30.34,1.99,0.0,269.53,107.9,72.05,2002.0,33.91,513.21,236.75,309.53,3.99,15.9,30.33777777777778,2158.17,0.4995528619154191,1.5807207735130384,0.5430691554467565,0.688663017982799,521.1700000000001,51.31492083783139,0,0,1,0,0,1,0
54.74,1,70.68,1.62,166.28,161.51,68.3,0.55,484.0,26.36750880848051,1.77,2.96,1.0,26.93,3.02,-0.03,217.67,87.26,57.75,2016.0,10.36,2325.12,26.87,441.16,4.99,25.02,26.93187014174668,1739.47,0.5005432689267421,1.234578381437465,0.9513165952235147,0.971313447197498,1532.0,52.04344477416598,1,0,0,0,0,0,1
19.93,1,74.49,1.58,172.14,166.34,61.89,1.04,1373.94,30.525051652130173,2.4,3.05,2.01,29.84,4.0,0.0,257.57,102.9,68.59,1864.0,22.97,1531.34,139.25,451.11,5.02,17.05,29.83896811408428,2059.19,0.5003326550731112,1.3813934756343136,0.9473922902494332,0.9663064947136052,490.06,51.75188902432823,0,1,0,0,0,1,0
39.12,1,59.47,1.83,169.77,153.87,58.88,1.35,1456.78,20.57463482398659,2.31,3.98,1.99,17.76,2.01,-0.04,218.92,87.55,57.54,1649.0,2.94,263.28,196.9,428.17,5.0,24.99,17.758069813968763,1743.7399999999998,0.5021849587667887,1.4721708424415672,0.8566146631797277,0.9063438770100724,192.22000000000003,47.23426467017517,0,0,1,0,0,1,0
44.28,1,94.97,1.84,169.82,120.26,67.01,1.27,914.4,28.11054076784057,3.11,4.0,2.0,28.05,3.98,1.97,295.7,118.0,79.05,2657.0,43.65,1366.27,174.7,335.15,5.01,20.95,28.051157844990545,2366.25,0.4998626518753301,1.242497630830789,0.5179457251240153,0.708161582852432,1742.6,68.27341943278182,0,0,0,1,0,0,1
37.66,1,80.86,1.71,186.6,147.92,58.03,1.52,1582.02,25.982323181707866,3.49,5.0,3.01,27.65,1.98,-0.03,204.93,82.36,54.26,2240.0,50.05,756.73,81.04,359.94,3.0,15.12,27.652953045381487,1637.5,0.5005923664122137,1.018550581251546,0.6991522128023644,0.7927116827438371,657.98,59.850693475271015,1,0,0,0,0,1,0
41.08,1,81.05,1.87,166.94,128.17,58.84,1.86,2661.85,26.997551005840563,3.5,4.98,3.01,23.18,2.98,0.0,317.3,126.12,84.32,2393.0,38.41,1203.36,153.73,407.32,5.01,18.87,23.17767165203465,2532.56,0.5011529835423445,1.5560764959901296,0.641350601295097,0.7677608721696417,-268.8499999999999,59.16848490976623,0,1,0,0,0,0,1
58.93,0,54.89,1.57,164.19,169.56,64.34,0.58,383.15,24.759990995981045,2.3,3.0,1.01,22.27,2.99,0.99,267.56,107.16,71.65,1586.0,10.92,1504.63,9.82,256.19,4.99,19.12,22.268651872286902,2143.73,0.4992419754353393,1.9522681727090545,1.05378067100651,1.032706011328339,1202.85,41.299240942306,0,0,0,1,0,0,1
34.2,1,75.24,1.94,181.1,140.99,72.08,1.17,1263.6,22.543018634295485,2.41,3.99,2.0,19.99,2.99,3.99,404.19,161.89,107.06,2369.0,37.04,2280.15,182.92,290.33,4.01,25.01,19.99149750239133,3227.86,0.5008767418661281,2.1516480595427963,0.6320858558062742,0.7785201546107123,1105.4,58.27863277955607,0,0,1,0,1,0,0
53.37,0,73.46,1.55,193.73,152.91,72.03,1.16,1113.6,31.472730625133543,2.09,4.0,2.0,30.58,3.98,0.03,308.61,122.96,82.14,1929.0,17.44,581.64,156.43,125.95,4.01,14.93,30.57648283038501,2465.54,0.5006773364050067,1.673836101279608,0.6645850451930978,0.7892943787745832,815.4000000000001,50.3401320827769,1,0,0,0,0,0,1
31.72,1,84.77,1.64,177.87,122.92,68.9,1.77,1381.66,27.97248763461851,3.48,4.0,3.01,31.52,3.01,0.01,196.72,79.12,52.94,2383.0,16.73,1504.2,225.46,270.97,4.01,18.04,31.517697798929213,1579.8200000000002,0.4980820599815168,0.93334906216822,0.49573277048729,0.6910665092483275,1001.34,61.05772223213389,0,0,0,1,1,0,0
25.11,0,49.68,1.98,165.08,122.2,67.77,1.15,1243.04,13.223208496842249,2.11,2.99,2.01,12.67,3.97,3.99,409.0,163.27,109.33,1452.0,41.13,2067.92,222.67,458.27,4.0,19.99,12.672176308539946,3273.05,0.4998395991506393,3.2864331723027376,0.559346418662008,0.7402471528955658,208.96000000000004,43.11071001876877,0,0,1,0,0,1,0
44.94,0,52.12,1.88,194.31,152.69,71.06,1.08,777.6,20.49523722980596,2.9,3.99,2.0,14.75,2.99,2.98,332.12,132.82,88.83,1408.0,24.01,1907.47,120.18,98.35,5.02,14.99,14.74649162516976,2659.23,0.4995731847188848,2.5483499616270144,0.6623123732251521,0.7858061859914569,630.4,41.43788235582513,0,0,0,1,1,0,0
41.19,1,66.01,1.69,186.99,142.98,67.89,0.78,771.5,23.42456586635478,3.4,2.01,1.0,23.11,3.01,0.0,207.26,83.11,55.79,1879.0,9.0,937.09,150.17,337.86,5.0,21.99,23.11193585658766,1663.59,0.4983439429186277,1.2590516588395697,0.6304785894206548,0.7646398203112466,1107.5,50.54744407161922,0,0,1,0,0,0,1
54.57,1,42.97,1.69,185.86,139.87,56.21,0.9,892.62,18.11294830167459,2.42,2.03,1.02,15.04,3.0,0.99,229.47,91.82,61.52,1385.0,25.77,2508.55,91.82,169.75,5.0,25.06,15.044991421868984,1838.84,0.4991625154989015,2.136839655573656,0.6452757423833397,0.7525556870762939,492.38,35.186866114770424,0,0,1,0,0,0,1
32.36,1,62.25,1.63,189.58,161.17,58.0,1.67,1955.4,23.513576168721485,2.72,4.98,3.01,23.43,3.0,-0.03,216.44,87.11,58.37,1727.0,35.72,1472.93,163.4,314.08,4.0,18.96,23.4295607663066,1739.53,0.4976976539640018,1.3993574297188756,0.7840857273141814,0.8501424200865069,-228.4000000000001,47.61279883497088,0,0,1,0,0,0,1
29.28,1,72.22,1.55,190.11,120.1,67.97,1.19,857.51,26.10157080090265,2.4,4.05,2.01,30.06,3.02,-0.02,306.04,121.52,80.78,2040.0,34.22,1236.96,51.25,293.0,4.01,17.02,30.060353798126947,2437.26,0.5022689413521741,1.682636388811963,0.4268053053872604,0.6317395192257114,1182.49,53.3694455675881,0,0,0,1,1,0,0
42.73,0,58.29,1.6,179.63,124.44,54.19,1.04,1123.2,23.94862075849784,2.56,2.99,2.0,22.77,3.0,0.99,246.22,96.8,64.88,1650.0,10.06,1401.04,40.05,470.74,3.99,18.97,22.76953125,1956.0,0.503517382413088,1.6606622062103276,0.5600286989795918,0.6927573345209598,526.8,44.33034895987161,0,0,1,0,0,1,0
28.24,0,72.52,1.68,197.12,147.2,74.06,1.13,1085.7,28.130255582260578,2.2,3.0,2.01,25.69,2.99,1.04,214.31,84.46,57.33,1942.0,8.45,965.88,18.54,100.6,4.99,18.99,25.694444444444446,1711.05,0.5010023085240057,1.1646442360728075,0.5943442223305704,0.7467532467532467,856.3,52.11993865174463,1,0,0,0,0,0,1
18.27,1,72.33,1.54,194.05,125.53,54.31,0.97,959.43,31.718797201660948,1.69,2.0,1.0,30.5,1.99,0.01,223.21,89.6,59.92,1880.0,29.58,1618.93,87.31,421.07,4.0,16.03,30.498397706189916,1790.52,0.4986484373254697,1.23876676344532,0.5096607986260198,0.6468951301211028,920.57,49.38779398403863,0,0,1,0,0,1,0
54.12,0,114.94,1.92,188.16,135.28,71.07,1.2,862.56,32.402274141105295,2.58,4.0,1.98,31.18,3.0,-0.03,311.65,124.41,82.83,3314.0,0.96,2428.61,185.95,349.86,4.02,20.95,31.17947048611111,2489.71,0.5007008848420097,1.0823908125978772,0.5483815868135623,0.7189625850340137,2451.44,77.69682610221356,0,0,0,1,1,0,0
46.14,0,57.09,1.6,185.28,142.6,65.12,0.89,783.91,21.420094405572613,1.6,3.03,1.01,22.3,4.0,0.02,253.74,101.56,67.64,1543.0,37.06,864.84,235.82,335.7,5.01,20.03,22.30078125,2029.96,0.4999901475891151,1.7789455246102643,0.6448069241011983,0.7696459412780656,759.09,44.8612681038586,1,0,0,0,1,0,0
43.4,0,80.33,1.78,188.2,151.6,64.97,1.58,1639.41,26.958442517204176,3.52,4.98,2.97,25.35,2.02,1.02,319.9,127.16,84.76,2223.0,22.94,1097.58,190.88,468.92,4.02,24.9,25.35349072086857,2551.08,0.5015914828229613,1.5829702477281216,0.7029944007141119,0.8055260361317748,583.5899999999999,58.67428312592988,1,0,0,0,0,0,1
59.01,0,54.1,1.75,168.31,135.67,69.07,1.49,1968.44,21.70938279840579,2.8,4.04,2.01,17.67,4.0,1.05,270.64,107.86,72.32,1444.0,34.14,458.49,146.9,241.05,3.01,19.94,17.665306122448982,2164.88,0.5000554303240826,1.9937153419593343,0.6711003627569527,0.806072128809934,-524.44,42.35522390606246,0,1,0,0,0,1,0
39.5,0,62.17,1.53,197.02,143.33,72.99,1.93,2258.1,29.973029418246668,2.69,5.02,3.0,26.56,4.02,3.0,364.47,145.59,97.44,1959.0,27.44,2404.95,219.82,293.25,5.02,23.03,26.558161390918023,2917.2000000000003,0.4997531879884821,2.341804728968956,0.5671208578569702,0.7274895949649782,-299.0999999999999,43.53576761067605,0,0,1,0,1,0,0
18.0,0,92.66,1.74,195.07,167.87,49.96,1.43,1728.73,32.985052234518804,3.08,2.0,1.0,30.61,2.99,0.02,281.11,113.2,75.51,2354.0,12.58,1622.02,285.9,151.58,5.01,18.09,30.605099748976084,2256.83,0.4982386799182925,1.221670623785884,0.8125559920060644,0.8605628748654329,625.27,62.09605059949488,0,1,0,0,1,0,0
20.18,1,92.11,1.94,176.19,130.52,71.11,1.14,819.43,23.70662737374505,2.1,2.96,1.98,24.47,2.01,0.02,267.5,107.58,72.01,2505.0,3.89,1258.78,109.39,443.04,5.01,16.02,24.473907960463382,2148.41,0.4980427385834175,1.1679513625013571,0.565378759040731,0.7407911913275442,1685.5700000000002,70.27382552604344,0,0,0,1,0,1,0
33.44,1,77.45,1.68,183.0,135.81,55.2,1.29,1393.2,27.45610490528984,1.79,3.0,2.0,27.44,3.01,-0.0,202.29,81.55,54.55,2316.0,49.12,2399.17,116.73,168.71,2.99,11.94,27.44118480725624,1626.31,0.4975435187633354,1.0529373789541638,0.6307511737089202,0.7421311475409836,922.8,56.18524675085302,0,0,1,0,1,0,0
50.31,1,57.9,1.58,199.06,120.01,50.14,1.92,2749.82,23.44201849836384,2.71,4.99,3.02,23.19,1.98,1.01,185.27,74.12,49.87,1617.0,10.88,752.06,121.26,113.75,5.02,19.08,23.19339849383111,1486.39,0.4985770894583521,1.2801381692573404,0.4691780821917808,0.6028835526976791,-1132.8200000000002,44.32707128944734,0,1,0,0,1,0,0
